"","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction","fraction"
"21373",43,310,"mod2",NA,NA,NA,NA,7.72213543796434,0.435777882093748,17.7203473495773,4.15576565026884e-14,0.99,1
"21374",44,310,"mod2",NA,NA,NA,NA,7.93188381363557,0.456016961492668,17.3938350619072,1.52402691412417e-13,0.99,1
"21375",45,310,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.99,1
"21376",46,310,"mod2",NA,NA,NA,NA,7.94945161099756,0.456778216489755,17.4033071718862,1.50849435062402e-13,0.99,1
"21377",47,310,"mod2",NA,NA,NA,NA,8.00072293858045,0.486850792076746,16.4336241591638,1.0936718669191e-12,0.99,1
"21378",48,310,"mod2",NA,NA,NA,NA,7.97304838314111,0.448591457918409,17.773518069511,3.91706364839578e-14,0.99,1
"21379",49,310,"mod2",NA,NA,NA,NA,7.94312785753476,0.46041411407723,17.2521380528364,4.58997749293248e-13,0.99,1
"21380",50,310,"mod2",NA,NA,NA,NA,7.89104957498543,0.424970202175848,18.5684773534315,1.64720072511018e-14,0.99,1
"21381",51,310,"mod2",NA,NA,NA,NA,8.08515673723939,0.485920476125108,16.638847577927,8.76632872648604e-13,0.99,1
"21382",52,310,"mod2",NA,NA,NA,NA,8.02479746607,0.485811670919783,16.5183299340601,9.97947730402373e-13,0.99,1
"21383",53,310,"mod2",NA,NA,NA,NA,7.94742460043876,0.460295896898609,17.2659036371758,1.75101874059595e-13,0.99,1
"21384",54,310,"mod2",NA,NA,NA,NA,7.92043023563763,0.448267551613844,17.6689796241612,1.13402626780699e-13,0.99,1
"21385",55,310,"mod2",NA,NA,NA,NA,7.94171443000997,0.457168936242663,17.3715093052485,1.56130325080825e-13,0.99,1
"21386",56,310,"mod2",NA,NA,NA,NA,7.91102954164989,0.427694718308287,18.4969072635298,1.77838417268289e-14,0.99,1
"21387",57,310,"mod2",NA,NA,NA,NA,8.14577021292275,0.515457155528714,15.8030015211788,5.36961895513751e-12,0.99,1
"21388",58,310,"mod2",NA,NA,NA,NA,7.96712343194782,0.455545646630964,17.4891879460808,1.37500292363469e-13,0.99,1
"21389",59,310,"mod2",NA,NA,NA,NA,8.07921419750083,0.49964131018191,16.1700284441239,1.45825472249076e-12,0.99,1
"21390",60,310,"mod2",NA,NA,NA,NA,8.00977113728317,0.448430568051295,17.8617866576102,3.55190362753275e-14,0.99,1
"21391",61,310,"mod2",NA,NA,NA,NA,8.01767100827308,0.490618757791855,16.3419577440506,1.20819708859332e-12,0.99,1
"21392",62,310,"mod2",NA,NA,NA,NA,8.02602668407313,0.491423398643606,16.3322029562004,1.22110452444969e-12,0.99,1
"21393",63,310,"mod2",NA,NA,NA,NA,8.10457466006376,0.470963153656277,17.2085111056878,1.8641019129537e-13,0.99,1
"21394",64,310,"mod2",NA,NA,NA,NA,7.95319605532686,0.422584258531851,18.8203793557242,1.26042721376629e-14,0.99,1
"21395",65,310,"mod2",NA,NA,NA,NA,7.93545836450007,0.454082324748711,17.4758142565702,1.39494948192847e-13,0.99,1
"21396",66,310,"mod2",NA,NA,NA,NA,7.87748808167982,0.454602512531363,17.3282986004974,1.63618746532041e-13,0.99,1
"21397",67,310,"mod2",NA,NA,NA,NA,7.85316042996295,0.398044235439716,19.729366062261,4.92464337079568e-15,0.99,1
"21398",68,310,"mod2",NA,NA,NA,NA,8.01085150570158,0.388591249374869,20.6151103983652,2.04488877190504e-15,0.99,1
"21399",69,310,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.99,1
"21400",70,310,"mod2",NA,NA,NA,NA,7.96996821708787,0.423833528296177,18.804477902273,1.28178035011428e-14,0.99,1
"21401",71,310,"mod2",NA,NA,NA,NA,8.00338228065699,0.503008530459002,15.9110269429304,4.78706218998234e-12,0.99,1
"21402",72,310,"mod2",NA,NA,NA,NA,7.92384884559428,0.445188394927645,17.7988665829488,9.8772813766931e-14,0.99,1
"21403",73,310,"mod2",NA,NA,NA,NA,8.05392733812915,0.452439506196706,17.801114243608,9.85377879039237e-14,0.99,1
"21404",74,310,"mod2",NA,NA,NA,NA,7.91343713072553,0.453764011647295,17.4395433035719,1.45058658844544e-13,0.99,1
"21405",75,310,"mod2",NA,NA,NA,NA,8.0275282783123,0.452837373568905,17.7271770106908,1.06585387478787e-13,0.99,1
"21406",76,310,"mod2",NA,NA,NA,NA,7.90714728391037,0.460063146336397,17.1870912653557,1.90824304079636e-13,0.99,1
"21407",77,310,"mod2",NA,NA,NA,NA,7.85274168798117,0.422542707589356,18.5844922819323,4.36413605266565e-14,0.99,1
"21408",78,310,"mod2",NA,NA,NA,NA,7.91721490729661,0.456483096245834,17.3439388498909,1.60865783483383e-13,0.99,1
"21409",79,310,"mod2",NA,NA,NA,NA,8.09582136413889,0.453271253691738,17.8608753548813,3.55548621901085e-14,0.99,1
"21410",80,310,"mod2",NA,NA,NA,NA,7.90936153025698,0.428530899488469,18.4569223355848,1.85638442077705e-14,0.99,1
"21411",81,310,"mod2",NA,NA,NA,NA,8.08645811945684,0.511017520841653,15.8242286999051,5.24952018529353e-12,0.99,1
"21412",82,310,"mod2",NA,NA,NA,NA,7.93545836450007,0.454082324748711,17.4758142565702,1.39494948192847e-13,0.99,1
"21413",83,310,"mod2",NA,NA,NA,NA,8.04967716846995,0.448618381975494,17.9432620059462,8.48018507825969e-14,0.99,1
"21414",84,310,"mod2",NA,NA,NA,NA,8.11262068322188,0.488074438559031,16.6216872720752,8.92916631481672e-13,0.99,1
"21415",85,310,"mod2",NA,NA,NA,NA,7.91944493218177,0.457221957144042,17.3207887513741,1.64958097690536e-13,0.99,1
"21416",86,310,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.99,1
"21417",87,310,"mod2",NA,NA,NA,NA,7.94742460043876,0.460295896898609,17.2659036371758,1.75101874059595e-13,0.99,1
"21418",88,310,"mod2",NA,NA,NA,NA,7.92260838147477,0.432866791725043,18.3026476803682,5.82902550257647e-14,0.99,1
"21419",89,310,"mod2",NA,NA,NA,NA,7.85060847981309,0.451213128178978,17.3988919859155,1.51571374102665e-13,0.99,1
"21420",91,310,"mod2",NA,NA,NA,NA,7.94704842402629,0.438872197201397,18.1078876144424,1.92381288600984e-13,0.99,1
"21421",92,310,"mod2",NA,NA,NA,NA,7.94991989371696,0.421988364278097,18.8391921832182,1.23564368976976e-14,0.99,1
"21422",93,310,"mod2",NA,NA,NA,NA,7.87768797681334,0.424495115977231,18.5577823638279,4.48473726786509e-14,0.99,1
"21423",94,310,"mod2",NA,NA,NA,NA,8.00880113974356,0.456727396636196,17.535188821009,1.30864327086765e-13,0.99,1
"21424",95,310,"mod2",NA,NA,NA,NA,7.99284719277916,0.457044747701646,17.4881064337201,1.37660482244095e-13,0.99,1
"21425",96,310,"mod2",NA,NA,NA,NA,7.93245935271747,0.45519688913846,17.4264357731685,1.47125990726076e-13,0.99,1
"21426",97,310,"mod2",NA,NA,NA,NA,7.88198864652973,0.461583759293913,17.0759661444476,2.15547802797403e-13,0.99,1
"21427",98,310,"mod2",NA,NA,NA,NA,8.28445629072788,0.480756048492673,17.2321415751343,1.81664279845773e-13,0.99,1
"21428",99,310,"mod2",NA,NA,NA,NA,7.94812039728374,0.457379197938874,17.3775292647786,1.55115894693317e-13,0.99,1
"21429",100,310,"mod2",NA,NA,NA,NA,7.95424622641771,0.461679401163583,17.228938970139,4.70195527022139e-13,0.99,1
"21430",1,311,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.99,1
"21431",2,311,"mod2",NA,NA,NA,NA,7.73176272967826,0.488493982901264,15.8277542821669,2.13180883945382e-12,0.99,1
"21432",3,311,"mod2",NA,NA,NA,NA,8.0162170018993,0.508134111480757,15.7757899357301,2.25972589274969e-12,0.99,1
"21433",4,311,"mod2",NA,NA,NA,NA,8.14520357791459,0.501505830894506,16.241493271148,3.38309830920568e-12,0.99,1
"21434",5,311,"mod2",NA,NA,NA,NA,8.08954770893842,0.477312457835321,16.9481176871554,6.30943139118957e-13,0.99,1
"21435",6,311,"mod2",NA,NA,NA,NA,8.15454228300955,0.502306755322357,16.2341879670249,3.4089292989523e-12,0.99,1
"21436",7,311,"mod2",NA,NA,NA,NA,8.06434248320827,0.452561374318129,17.8193344391327,9.66540755940942e-14,0.99,1
"21437",8,311,"mod2",NA,NA,NA,NA,7.94354824248601,0.456011015454812,17.4196411342462,1.48209763983106e-13,0.99,1
"21438",9,311,"mod2",NA,NA,NA,NA,7.95479894999822,0.47519969901592,16.7399073830889,7.8684847408843e-13,0.99,1
"21439",10,311,"mod2",NA,NA,NA,NA,7.94866972756379,0.456552843574438,17.4101855665429,1.49731894012639e-13,0.99,1
"21440",11,311,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.99,1
"21441",12,311,"mod2",NA,NA,NA,NA,8.23457188837279,0.530585753887127,15.5197756970394,1.80112822744136e-11,0.99,1
"21442",13,311,"mod2",NA,NA,NA,NA,7.97542605233455,0.492764208993519,16.185075755856,1.43434356014942e-12,0.99,1
"21443",14,311,"mod2",NA,NA,NA,NA,7.94866972756379,0.456552843574438,17.4101855665429,1.49731894012639e-13,0.99,1
"21444",15,311,"mod2",NA,NA,NA,NA,7.92433649388878,0.457184113772285,17.332921803656,1.62799882621845e-13,0.99,1
"21445",16,311,"mod2",NA,NA,NA,NA,8.03992201664406,0.453172111193724,17.7414316063398,1.04981945236571e-13,0.99,1
"21446",17,311,"mod2",NA,NA,NA,NA,7.99973782858902,0.492907574806482,16.2296914015366,1.36583381743567e-12,0.99,1
"21447",18,311,"mod2",NA,NA,NA,NA,8.00977296127347,0.450328056141848,17.7865288472067,1.00073399962385e-13,0.99,1
"21448",19,311,"mod2",NA,NA,NA,NA,7.92374204592747,0.458002029518399,17.3006701613517,1.68603031159049e-13,0.99,1
"21449",20,311,"mod2",NA,NA,NA,NA,8.01272885324523,0.465680238952286,17.2065039119391,1.27078432385707e-12,0.99,1
"21450",21,311,"mod2",NA,NA,NA,NA,8.09003387450957,0.4628393477629,17.4791402537666,5.44569156899051e-14,0.99,1
"21451",22,311,"mod2",NA,NA,NA,NA,7.85813287660496,0.473322852994643,16.6020567713723,9.1193432015214e-13,0.99,1
"21452",23,311,"mod2",NA,NA,NA,NA,7.92580372181263,0.457180899168591,17.3362529716927,1.62212524571581e-13,0.99,1
"21453",24,311,"mod2",NA,NA,NA,NA,8.07071082904833,0.432194907879402,18.6737758402752,5.56184273828262e-15,0.99,1
"21454",25,311,"mod2",NA,NA,NA,NA,7.94224434870421,0.458903500674601,17.3070031870075,1.67446654656347e-13,0.99,1
"21455",26,311,"mod2",NA,NA,NA,NA,7.93151994115463,0.484587029857307,16.3675861144905,1.17496327475998e-12,0.99,1
"21456",27,311,"mod2",NA,NA,NA,NA,8.0243861828419,0.44986201527047,17.8374388378121,3.64893062181074e-14,0.99,1
"21457",28,311,"mod2",NA,NA,NA,NA,8.13285109514893,0.473386206048308,17.1801607043848,1.92275844389024e-13,0.99,1
"21458",29,311,"mod2",NA,NA,NA,NA,7.88389429971904,0.491269949774933,16.0479880833967,1.66833768910465e-12,0.99,1
"21459",30,311,"mod2",NA,NA,NA,NA,7.85732904580662,0.463398008736112,16.9558973014083,2.46066591732757e-13,0.99,1
"21460",31,311,"mod2",NA,NA,NA,NA,8.07004751513005,0.464567317885819,17.3711046912549,4.05812514074095e-13,0.99,1
"21461",32,311,"mod2",NA,NA,NA,NA,8.01512286619458,0.450849686535137,17.7778162114125,1.01002638488221e-13,0.99,1
"21462",33,311,"mod2",NA,NA,NA,NA,7.96712343194782,0.455545646630964,17.4891879460808,1.37500292363469e-13,0.99,1
"21463",34,311,"mod2",NA,NA,NA,NA,7.78182767743597,0.427437760997995,18.2057562234715,2.43555170138477e-14,0.99,1
"21464",35,311,"mod2",NA,NA,NA,NA,7.90845104658949,0.450596791009099,17.5510594047479,1.28653405832311e-13,0.99,1
"21465",36,311,"mod2",NA,NA,NA,NA,8.04808625264208,0.469046187315748,17.1584088524407,1.96907100681722e-13,0.99,1
"21466",37,311,"mod2",NA,NA,NA,NA,7.94945161099756,0.456778216489755,17.4033071718862,1.50849435062402e-13,0.99,1
"21467",38,311,"mod2",NA,NA,NA,NA,7.89446407043152,0.427322042904938,18.4742729786764,1.82210772459326e-14,0.99,1
"21468",39,311,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.99,1
"21469",40,311,"mod2",NA,NA,NA,NA,7.91909998832619,0.455775647001498,17.3749958788389,1.5554195504952e-13,0.99,1
"21470",41,311,"mod2",NA,NA,NA,NA,8.00300172248619,0.516663664772252,15.4897707505984,7.52069952647275e-12,0.99,1
"21471",42,311,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.99,1
"21472",43,311,"mod2",NA,NA,NA,NA,7.72213543796434,0.435777882093748,17.7203473495773,4.15576565026884e-14,0.99,1
"21473",44,311,"mod2",NA,NA,NA,NA,7.93188381363557,0.456016961492668,17.3938350619072,1.52402691412417e-13,0.99,1
"21474",45,311,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.99,1
"21475",46,311,"mod2",NA,NA,NA,NA,7.94945161099756,0.456778216489755,17.4033071718862,1.50849435062402e-13,0.99,1
"21476",47,311,"mod2",NA,NA,NA,NA,8.00072293858045,0.486850792076746,16.4336241591638,1.0936718669191e-12,0.99,1
"21477",48,311,"mod2",NA,NA,NA,NA,7.97304838314111,0.448591457918409,17.773518069511,3.91706364839578e-14,0.99,1
"21478",49,311,"mod2",NA,NA,NA,NA,7.94312785753476,0.46041411407723,17.2521380528364,4.58997749293248e-13,0.99,1
"21479",50,311,"mod2",NA,NA,NA,NA,7.89104957498543,0.424970202175848,18.5684773534315,1.64720072511018e-14,0.99,1
"21480",51,311,"mod2",NA,NA,NA,NA,8.10381406965623,0.487311593965482,16.6296352682925,8.85335515676728e-13,0.99,1
"21481",52,311,"mod2",NA,NA,NA,NA,8.02479746607,0.485811670919783,16.5183299340601,9.97947730402373e-13,0.99,1
"21482",53,311,"mod2",NA,NA,NA,NA,7.94742460043876,0.460295896898609,17.2659036371758,1.75101874059595e-13,0.99,1
"21483",54,311,"mod2",NA,NA,NA,NA,7.92043023563763,0.448267551613844,17.6689796241612,1.13402626780699e-13,0.99,1
"21484",55,311,"mod2",NA,NA,NA,NA,7.94171443000997,0.457168936242663,17.3715093052485,1.56130325080825e-13,0.99,1
"21485",56,311,"mod2",NA,NA,NA,NA,7.91102954164989,0.427694718308287,18.4969072635298,1.77838417268289e-14,0.99,1
"21486",57,311,"mod2",NA,NA,NA,NA,8.14577021292275,0.515457155528714,15.8030015211788,5.36961895513751e-12,0.99,1
"21487",58,311,"mod2",NA,NA,NA,NA,7.96712343194782,0.455545646630964,17.4891879460808,1.37500292363469e-13,0.99,1
"21488",59,311,"mod2",NA,NA,NA,NA,8.07921419750083,0.49964131018191,16.1700284441239,1.45825472249076e-12,0.99,1
"21489",60,311,"mod2",NA,NA,NA,NA,8.00977113728317,0.448430568051295,17.8617866576102,3.55190362753275e-14,0.99,1
"21490",61,311,"mod2",NA,NA,NA,NA,7.96494558365184,0.455402957957003,17.4898854838002,1.37397079013847e-13,0.99,1
"21491",62,311,"mod2",NA,NA,NA,NA,8.02602668407313,0.491423398643606,16.3322029562004,1.22110452444969e-12,0.99,1
"21492",63,311,"mod2",NA,NA,NA,NA,8.10457466006376,0.470963153656277,17.2085111056878,1.8641019129537e-13,0.99,1
"21493",64,311,"mod2",NA,NA,NA,NA,7.95319605532686,0.422584258531851,18.8203793557242,1.26042721376629e-14,0.99,1
"21494",65,311,"mod2",NA,NA,NA,NA,7.95167811359789,0.455427102619149,17.4598263209809,1.41919334726747e-13,0.99,1
"21495",66,311,"mod2",NA,NA,NA,NA,7.87748808167982,0.454602512531363,17.3282986004974,1.63618746532041e-13,0.99,1
"21496",67,311,"mod2",NA,NA,NA,NA,7.9128233866965,0.456905948073283,17.3182761574103,1.65408766919356e-13,0.99,1
"21497",68,311,"mod2",NA,NA,NA,NA,8.01085150570158,0.388591249374869,20.6151103983652,2.04488877190504e-15,0.99,1
"21498",69,311,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.99,1
"21499",70,311,"mod2",NA,NA,NA,NA,7.96996821708787,0.423833528296177,18.804477902273,1.28178035011428e-14,0.99,1
"21500",71,311,"mod2",NA,NA,NA,NA,8.00338228065699,0.503008530459002,15.9110269429304,4.78706218998234e-12,0.99,1
"21501",72,311,"mod2",NA,NA,NA,NA,7.92384884559428,0.445188394927645,17.7988665829488,9.8772813766931e-14,0.99,1
"21502",73,311,"mod2",NA,NA,NA,NA,8.05392733812915,0.452439506196706,17.801114243608,9.85377879039237e-14,0.99,1
"21503",74,311,"mod2",NA,NA,NA,NA,7.93172705983103,0.455425477379282,17.4160811236861,1.48780934048189e-13,0.99,1
"21504",75,311,"mod2",NA,NA,NA,NA,8.0275282783123,0.452837373568905,17.7271770106908,1.06585387478787e-13,0.99,1
"21505",76,311,"mod2",NA,NA,NA,NA,7.90714728391037,0.460063146336397,17.1870912653557,1.90824304079636e-13,0.99,1
"21506",77,311,"mod2",NA,NA,NA,NA,7.85274168798117,0.422542707589356,18.5844922819323,4.36413605266565e-14,0.99,1
"21507",78,311,"mod2",NA,NA,NA,NA,7.91721490729661,0.456483096245834,17.3439388498909,1.60865783483383e-13,0.99,1
"21508",79,311,"mod2",NA,NA,NA,NA,8.09582136413889,0.453271253691738,17.8608753548813,3.55548621901085e-14,0.99,1
"21509",80,311,"mod2",NA,NA,NA,NA,7.90936153025698,0.428530899488469,18.4569223355848,1.85638442077705e-14,0.99,1
"21510",81,311,"mod2",NA,NA,NA,NA,8.08645811945684,0.511017520841653,15.8242286999051,5.24952018529353e-12,0.99,1
"21511",82,311,"mod2",NA,NA,NA,NA,7.93545836450007,0.454082324748711,17.4758142565702,1.39494948192847e-13,0.99,1
"21512",83,311,"mod2",NA,NA,NA,NA,8.04967716846995,0.448618381975494,17.9432620059462,8.48018507825969e-14,0.99,1
"21513",84,311,"mod2",NA,NA,NA,NA,8.11262068322188,0.488074438559031,16.6216872720752,8.92916631481672e-13,0.99,1
"21514",85,311,"mod2",NA,NA,NA,NA,7.91944493218177,0.457221957144042,17.3207887513741,1.64958097690536e-13,0.99,1
"21515",86,311,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.99,1
"21516",87,311,"mod2",NA,NA,NA,NA,7.94742460043876,0.460295896898609,17.2659036371758,1.75101874059595e-13,0.99,1
"21517",88,311,"mod2",NA,NA,NA,NA,7.92260838147477,0.432866791725043,18.3026476803682,5.82902550257647e-14,0.99,1
"21518",89,311,"mod2",NA,NA,NA,NA,7.85060847981309,0.451213128178978,17.3988919859155,1.51571374102665e-13,0.99,1
"21519",91,311,"mod2",NA,NA,NA,NA,7.94704842402629,0.438872197201397,18.1078876144424,1.92381288600984e-13,0.99,1
"21520",92,311,"mod2",NA,NA,NA,NA,7.94991989371696,0.421988364278097,18.8391921832182,1.23564368976976e-14,0.99,1
"21521",93,311,"mod2",NA,NA,NA,NA,7.87768797681334,0.424495115977231,18.5577823638279,4.48473726786509e-14,0.99,1
"21522",94,311,"mod2",NA,NA,NA,NA,8.00880113974356,0.456727396636196,17.535188821009,1.30864327086765e-13,0.99,1
"21523",95,311,"mod2",NA,NA,NA,NA,7.99284719277916,0.457044747701646,17.4881064337201,1.37660482244095e-13,0.99,1
"21524",96,311,"mod2",NA,NA,NA,NA,7.93245935271747,0.45519688913846,17.4264357731685,1.47125990726076e-13,0.99,1
"21525",97,311,"mod2",NA,NA,NA,NA,7.88198864652973,0.461583759293913,17.0759661444476,2.15547802797403e-13,0.99,1
"21526",98,311,"mod2",NA,NA,NA,NA,8.18901837545216,0.483747123700154,16.9283040130861,2.53699357273427e-13,0.99,1
"21527",99,311,"mod2",NA,NA,NA,NA,7.94812039728374,0.457379197938874,17.3775292647786,1.55115894693317e-13,0.99,1
"21528",100,311,"mod2",NA,NA,NA,NA,7.95424622641771,0.461679401163583,17.228938970139,4.70195527022139e-13,0.99,1
"21529",1,312,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.99,1
"21530",2,312,"mod2",NA,NA,NA,NA,7.73176272967826,0.488493982901264,15.8277542821669,2.13180883945382e-12,0.99,1
"21531",3,312,"mod2",NA,NA,NA,NA,8.0162170018993,0.508134111480757,15.7757899357301,2.25972589274969e-12,0.99,1
"21532",4,312,"mod2",NA,NA,NA,NA,8.14520357791459,0.501505830894506,16.241493271148,3.38309830920568e-12,0.99,1
"21533",5,312,"mod2",NA,NA,NA,NA,8.08954770893842,0.477312457835321,16.9481176871554,6.30943139118957e-13,0.99,1
"21534",6,312,"mod2",NA,NA,NA,NA,8.15454228300955,0.502306755322357,16.2341879670249,3.4089292989523e-12,0.99,1
"21535",7,312,"mod2",NA,NA,NA,NA,8.06434248320827,0.452561374318129,17.8193344391327,9.66540755940942e-14,0.99,1
"21536",8,312,"mod2",NA,NA,NA,NA,7.94354824248601,0.456011015454812,17.4196411342462,1.48209763983106e-13,0.99,1
"21537",9,312,"mod2",NA,NA,NA,NA,7.95479894999822,0.47519969901592,16.7399073830889,7.8684847408843e-13,0.99,1
"21538",10,312,"mod2",NA,NA,NA,NA,7.94866972756379,0.456552843574438,17.4101855665429,1.49731894012639e-13,0.99,1
"21539",11,312,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.99,1
"21540",12,312,"mod2",NA,NA,NA,NA,8.23457188837279,0.530585753887127,15.5197756970394,1.80112822744136e-11,0.99,1
"21541",13,312,"mod2",NA,NA,NA,NA,7.97542605233455,0.492764208993519,16.185075755856,1.43434356014942e-12,0.99,1
"21542",14,312,"mod2",NA,NA,NA,NA,7.94866972756379,0.456552843574438,17.4101855665429,1.49731894012639e-13,0.99,1
"21543",15,312,"mod2",NA,NA,NA,NA,7.92433649388878,0.457184113772285,17.332921803656,1.62799882621845e-13,0.99,1
"21544",16,312,"mod2",NA,NA,NA,NA,8.03992201664406,0.453172111193724,17.7414316063398,1.04981945236571e-13,0.99,1
"21545",17,312,"mod2",NA,NA,NA,NA,7.99973782858902,0.492907574806482,16.2296914015366,1.36583381743567e-12,0.99,1
"21546",18,312,"mod2",NA,NA,NA,NA,8.00977296127347,0.450328056141848,17.7865288472067,1.00073399962385e-13,0.99,1
"21547",19,312,"mod2",NA,NA,NA,NA,7.92374204592747,0.458002029518399,17.3006701613517,1.68603031159049e-13,0.99,1
"21548",20,312,"mod2",NA,NA,NA,NA,7.94126661929293,0.434633411437423,18.2711830483292,1.63650230620778e-13,0.99,1
"21549",21,312,"mod2",NA,NA,NA,NA,8.09003387450957,0.4628393477629,17.4791402537666,5.44569156899051e-14,0.99,1
"21550",22,312,"mod2",NA,NA,NA,NA,7.85813287660496,0.473322852994643,16.6020567713723,9.1193432015214e-13,0.99,1
"21551",23,312,"mod2",NA,NA,NA,NA,7.92580372181263,0.457180899168591,17.3362529716927,1.62212524571581e-13,0.99,1
"21552",24,312,"mod2",NA,NA,NA,NA,8.07071082904833,0.432194907879402,18.6737758402752,5.56184273828262e-15,0.99,1
"21553",25,312,"mod2",NA,NA,NA,NA,7.94224434870421,0.458903500674601,17.3070031870075,1.67446654656347e-13,0.99,1
"21554",26,312,"mod2",NA,NA,NA,NA,7.93151994115463,0.484587029857307,16.3675861144905,1.17496327475998e-12,0.99,1
"21555",27,312,"mod2",NA,NA,NA,NA,8.04775131291466,0.449367619433281,17.909059230979,3.3711380709574e-14,0.99,1
"21556",28,312,"mod2",NA,NA,NA,NA,8.13285109514893,0.473386206048308,17.1801607043848,1.92275844389024e-13,0.99,1
"21557",29,312,"mod2",NA,NA,NA,NA,7.98019938876533,0.488809940216991,16.3257714956099,1.22969363491476e-12,0.99,1
"21558",30,312,"mod2",NA,NA,NA,NA,7.85732904580662,0.463398008736112,16.9558973014083,2.46066591732757e-13,0.99,1
