Site;spec_ID;nest_ID;Taxon;Genus.Species;cells;cells.para;P1.Species.Genus;P1.cells;P2.Species.Genus;P2.cells;P3.Species.Genus;P3.cells
17;1784;8;wasp;Ancistrocerus.nigricornis;7;;;;;;;
17;1785;8;wasp;Ancistrocerus.nigricornis;4;;;;;;;
17;1786;8;wasp;Ancistrocerus.nigricornis;6;;;;;;;
17;3135;4;wasp;Ancistrocerus.nigricornis;8;;;;;;;
17;3146;1;wasp;Ancistrocerus.nigricornis;2;;;;;;;
17;3154;1;wasp;Ancistrocerus.nigricornis;5;;;;;;;
17;3163;1;wasp;Ancistrocerus.nigricornis;8;;;;;;;
17;3182;3;wasp;Ancistrocerus.nigricornis;11;;;;;;;
17;3183;3;wasp;Ancistrocerus.nigricornis;8;;;;;;;
17;3198;7;wasp;Ancistrocerus.nigricornis;6;;;;;;;
17;3335;5;wasp;Ancistrocerus.nigricornis;14;;;;;;;
17;3346;5;wasp;Ancistrocerus.nigricornis;3;;;;;;;
17;3350;5;wasp;Ancistrocerus.nigricornis;2;;;;;;;
17;3131;4;wasp;Ancistrocerus.trifasciatus;3;1;Chrysis.ignita.agg.;1;;;;
17;1799;8;wasp;Crossocerus.nigritus;6;;;;;;;
17;1729;10;wasp;Eumenidae.spec;4;4;Melittobia.spec;4;;;;
17;3377;9;wasp;Eumenidae.spec;4;4;Chrysis.ignita.agg.;4;;;;
17;3378;9;wasp;Eumenidae.spec;4;4;Melittobia.spec;4;;;;
17;1731;10;wasp;Eumenidae.spec;2;2;Melittobia.spec;2;;;;
17;3374;9;wasp;Eumenidae.spec;3;2;Chrysis.ignita.agg.;2;;;;
17;1732;10;wasp;Eumenidae.spec;1;1;Melittobia.spec;1;;;;
17;1733;10;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;Melittobia.spec;1;;
17;1797;8;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;;;;
17;3368;5;wasp;Eumenidae.spec;2;1;Chrysis.ignita.agg.;1;;;;
17;1788;8;wasp;Eumenidae.spec;1;;;;;;;
17;1792;8;wasp;Eumenidae.spec;7;;;;;;;
17;1794;8;wasp;Eumenidae.spec;5;;;;;;;
17;1795;8;wasp;Eumenidae.spec;5;;;;;;;
17;3162;1;wasp;Eumenidae.spec;7;;;;;;;
17;3188;7;wasp;Eumenidae.spec;10;;;;;;;
17;3332;5;wasp;Eumenidae.spec;8;;;;;;;
17;3373;9;wasp;Eumenidae.spec;3;;;;;;;
17;3132;4;bee;Hylaeus.communis;4;2;Gasteruption.assector;2;;;;
17;1721;10;bee;Hylaeus.communis;8;;;;;;;
17;1782;8;bee;Hylaeus.communis;7;;;;;;;
17;3142;4;bee;Hylaeus.communis;8;;;;;;;
17;3312;6;bee;Hylaeus.communis;3;;;;;;;
17;3152;1;bee;Hylaeus.confusus;1;;;;;;;
17;3137;4;bee;Hylaeus.spec;1;2;Gasteruption.assector;2;;;;
17;3323;6;bee;Megachile.alpicola;3;;;;;;;
17;3136;4;bee;Megachile.spec;5;1;Coelioxys.mandibularis;1;;;;
17;3165;1;bee;Megachile.spec;2;;;;;;;
17;3319;6;bee;Megachile.spec;3;;;;;;;
17;3348;5;bee;Megachile.spec;5;;;;;;;
17;3141;4;bee;Megachile.versicolor;6;3;Coelioxys.mandibularis;3;;;;
17;3148;1;bee;Megachile.versicolor;6;;;;;;;
17;3333;5;bee;Megachile.versicolor;3;;;;;;;
17;3187;7;bee;Osmia.leaiana;6;;;;;;;
17;3197;7;bee;Osmia.leaiana;9;;;;;;;
17;3309;6;bee;Osmia.leaiana;6;;;;;;;
17;3320;6;bee;Osmia.leaiana;4;;;;;;;
17;3324;6;bee;Osmia.leaiana;7;;;;;;;
17;3328;2;bee;Osmia.leaiana;4;;;;;;;
17;3336;5;bee;Osmia.leaiana;5;;;;;;;
17;3338;5;bee;Osmia.leaiana;3;;;;;;;
17;3349;5;bee;Osmia.leaiana;6;;;;;;;
17;3366;5;bee;Osmia.leaiana;2;;;;;;;
17;3367;5;bee;Osmia.leaiana;4;;;;;;;
17;1719;10;bee;Osmia.rufa;10;;;;;;;
17;1720;10;bee;Osmia.rufa;1;;;;;;;
17;3134;4;bee;Osmia.rufa;11;;;;;;;
17;3140;4;bee;Osmia.rufa;3;;;;;;;
17;3145;1;bee;Osmia.rufa;7;;;;;;;
17;3184;3;bee;Osmia.rufa;5;;;;;;;
17;3310;6;bee;Osmia.rufa;2;;;;;;;
17;3311;6;bee;Osmia.rufa;6;;;;;;;
17;3313;6;bee;Osmia.rufa;5;;;;;;;
17;3314;6;bee;Osmia.rufa;6;;;;;;;
17;3315;6;bee;Osmia.rufa;10;;;;;;;
17;3316;6;bee;Osmia.rufa;10;;;;;;;
17;3317;6;bee;Osmia.rufa;2;;;;;;;
17;3318;6;bee;Osmia.rufa;5;;;;;;;
17;3321;6;bee;Osmia.rufa;7;;;;;;;
17;3322;6;bee;Osmia.rufa;5;;;;;;;
17;3325;6;bee;Osmia.rufa;8;;;;;;;
17;3326;6;bee;Osmia.rufa;3;;;;;;;
17;3330;5;bee;Osmia.rufa;8;;;;;;;
17;3331;5;bee;Osmia.rufa;3;;;;;;;
17;3334;5;bee;Osmia.rufa;5;;;;;;;
17;3339;5;bee;Osmia.rufa;5;;;;;;;
17;3340;5;bee;Osmia.rufa;4;;;;;;;
17;3341;5;bee;Osmia.rufa;2;;;;;;;
17;3342;5;bee;Osmia.rufa;2;;;;;;;
17;3343;5;bee;Osmia.rufa;8;;;;;;;
17;3345;5;bee;Osmia.rufa;4;;;;;;;
17;3347;5;bee;Osmia.rufa;2;;;;;;;
17;3351;5;bee;Osmia.rufa;4;;;;;;;
17;3352;5;bee;Osmia.rufa;4;;;;;;;
17;3353;5;bee;Osmia.rufa;1;;;;;;;
17;3354;5;bee;Osmia.rufa;6;;;;;;;
17;3355;5;bee;Osmia.rufa;1;;;;;;;
17;3356;5;bee;Osmia.rufa;8;;;;;;;
17;3357;5;bee;Osmia.rufa;4;;;;;;;
17;3358;5;bee;Osmia.rufa;2;;;;;;;
17;3359;5;bee;Osmia.rufa;3;;;;;;;
17;3360;5;bee;Osmia.rufa;9;;;;;;;
17;3361;5;bee;Osmia.rufa;4;;;;;;;
17;3362;5;bee;Osmia.rufa;1;;;;;;;
17;3363;5;bee;Osmia.rufa;5;;;;;;;
17;3364;5;bee;Osmia.rufa;6;;;;;;;
17;3365;5;bee;Osmia.rufa;4;;;;;;;
17;3375;9;bee;Osmia.rufa;5;;;;;;;
17;1791;8;wasp;Passaloecus.corniger;1;;;;;;;
17;3164;1;wasp;Passaloecus.corniger;1;;;;;;;
17;3148;1;wasp;Passaloecus.insignis;2;;;;;;;
17;3150;1;wasp;Passaloecus.insignis;7;;;;;;;
17;3157;1;wasp;Passaloecus.insignis;2;;;;;;;
17;1793;8;wasp;Passaloecus.spec;2;;;;;;;
17;3185;7;wasp;Passaloecus.spec;1;;;;;;;
17;3199;7;wasp;Passaloecus.spec;1;;;;;;;
17;3337;5;wasp;Passaloecus.spec;2;;;;;;;
17;3376;9;wasp;Symmorphus.bifasciatus;2;;;;;;;
17;3370;9;wasp;Trypoxylon.clavicerum;3;3;Melittobia.spec;3;;;;
17;3139;4;wasp;Trypoxylon.clavicerum;3;2;Megatoma.spec;2;;;;
17;3156;1;wasp;Trypoxylon.clavicerum;3;2;Ichneumonidae.spec;2;;;;
17;1722;10;wasp;Trypoxylon.clavicerum;3;1;Trichrysis.cyanea;1;Melittobia.spec;1;;
17;1728;10;wasp;Trypoxylon.clavicerum;2;1;Trichrysis.cyanea;1;;;;
17;3159;1;wasp;Trypoxylon.clavicerum;2;1;Ichneumonidae.spec;1;;;;
17;3191;7;wasp;Trypoxylon.clavicerum;2;1;Chrysis.ignita.agg.;1;;;;
17;3371;9;wasp;Trypoxylon.clavicerum;2;1;Trichrysis.cyanea;1;Melittobia.spec;1;;
17;1723;10;wasp;Trypoxylon.clavicerum;2;;;;;;;
17;1725;10;wasp;Trypoxylon.clavicerum;4;;;;;;;
17;1727;10;wasp;Trypoxylon.clavicerum;1;;;;;;;
17;1730;10;wasp;Trypoxylon.clavicerum;1;;;;;;;
17;1787;8;wasp;Trypoxylon.clavicerum;1;;;;;;;
17;3133;4;wasp;Trypoxylon.clavicerum;3;;;;;;;
17;3138;4;wasp;Trypoxylon.clavicerum;4;;;;;;;
17;3144;4;wasp;Trypoxylon.clavicerum;1;;;;;;;
17;3155;1;wasp;Trypoxylon.clavicerum;1;;;;;;;
17;3186;7;wasp;Trypoxylon.clavicerum;1;;;;;;;
17;3190;7;wasp;Trypoxylon.clavicerum;1;;;;;;;
17;3194;7;wasp;Trypoxylon.clavicerum;4;;;;;;;
17;3200;7;wasp;Trypoxylon.clavicerum;2;;;;;;;
17;3369;9;wasp;Trypoxylon.clavicerum;3;;;;;;;
17;3344;5;wasp;Trypoxylon.minus;9;;;;;;;
17;1796;8;wasp;Trypoxylon.spec;3;3;Melittobia.spec;3;;;;
17;1717;10;wasp;Trypoxylon.spec;2;2;Melittobia.spec;2;;;;
17;1718;10;wasp;Trypoxylon.spec;3;2;Melittobia.spec;2;;;;
17;1724;10;wasp;Trypoxylon.spec;2;2;Melittobia.spec;2;;;;
17;3158;1;wasp;Trypoxylon.spec;2;2;Ichneumonidae.spec;2;;;;
17;1726;10;wasp;Trypoxylon.spec;1;1;indet;1;;;;
17;1790;8;wasp;Trypoxylon.spec;2;1;Trichrysis.cyanea;1;;;;
17;3153;1;wasp;Trypoxylon.spec;1;1;Ichneumonidae.spec;1;;;;
17;3189;7;wasp;Trypoxylon.spec;1;1;Trichrysis.cyanea;1;;;;
17;3192;7;wasp;Trypoxylon.spec;2;1;Trichrysis.cyanea;1;;;;
17;3329;2;wasp;Trypoxylon.spec;1;1;Ichneumonidae.spec;1;;;;
17;1716;10;wasp;Trypoxylon.spec;1;;;;;;;
17;1783;8;wasp;Trypoxylon.spec;1;;;;;;;
17;1789;8;wasp;Trypoxylon.spec;2;;;;;;;
17;3143;4;wasp;Trypoxylon.spec;1;;;;;;;
17;3149;1;wasp;Trypoxylon.spec;1;;;;;;;
17;3151;1;wasp;Trypoxylon.spec;1;;;;;;;
17;3160;1;wasp;Trypoxylon.spec;1;;;;;;;
17;3161;1;wasp;Trypoxylon.spec;1;;;;;;;
17;3195;7;wasp;Trypoxylon.spec;1;;;;;;;
17;3327;2;wasp;Trypoxylon.spec;1;;;;;;;
17;3372;9;wasp;Trypoxylon.spec;3;;;;;;;
18;1392;8;wasp;Ancistrocerus.gazella;4;;;;;;;
18;1095;4;wasp;Ancistrocerus.nigricornis;7;7;Chrysis.ignita.agg.;7;;;;
18;1404;8;wasp;Ancistrocerus.nigricornis;4;1;Chrysis.ignita.agg.;1;;;;
18;2860;9;wasp;Ancistrocerus.nigricornis;1;1;Chrysis.ignita.agg.;1;;;;
18;1084;4;wasp;Dipogon.subintermedius;2;;;;;;;
18;1402;8;wasp;Dipogon.subintermedius;1;;;;;;;
18;1537;6;wasp;Eumenidae.spec;11;11;Chrysis.ignita.agg.;11;;;;
18;1042;7;wasp;Eumenidae.spec;12;6;Chrysis.ignita.agg.;6;;;;
18;1376;2;wasp;Eumenidae.spec;6;3;Megatoma.spec;3;;;;
18;1379;2;wasp;Eumenidae.spec;2;2;Chrysis.ignita.agg.;2;;;;
18;1060;3;wasp;Eumenidae.spec;7;1;Chrysis.ignita.agg.;1;;;;
18;1385;2;wasp;Eumenidae.spec;4;;;;;;;
18;1091;4;bee;Heriades.truncorum;3;;;;;;;
18;1092;4;bee;Heriades.truncorum;14;;;;;;;
18;1094;4;bee;Heriades.truncorum;6;;;;;;;
18;1108;1;bee;Heriades.truncorum;6;;;;;;;
18;1213;5;bee;Heriades.truncorum;5;;;;;;;
18;1214;5;bee;Heriades.truncorum;7;;;;;;;
18;1219;5;bee;Heriades.truncorum;7;;;;;;;
18;1121;1;bee;Hylaeus.communis;10;10;;6;;;;
18;1108;1;bee;Hylaeus.communis;6;6;Gasteruption.spec;6;;;;
18;1390;8;bee;Hylaeus.difformis;8;;;;;;;
18;1391;8;bee;Hylaeus.difformis;9;;;;;;;
18;1131;1;bee;Hylaeus.spec;5;5;Gasteruption.spec;5;;;;
18;1126;1;bee;Hylaeus.spec;3;1;Gasteruption.spec;1;;;;
18;1044;7;bee;Megachile.alpicola;12;2;;2;;;;
18;1123;1;bee;Megachile.apicalis;3;;;;;;;
18;1381;2;bee;Megachile.apicalis;5;;;;;;;
18;1384;2;bee;Megachile.apicalis;4;;;;;;;
18;1385;2;bee;Megachile.apicalis;10;;;;;;;
18;1216;5;bee;Megachile.spec;6;;;;;;;
18;1377;2;bee;Megachile.spec;3;;;;;;;
18;1378;2;bee;Megachile.spec;1;;;;;;;
18;1382;2;bee;Megachile.spec;9;;;;;;;
18;1386;2;bee;Megachile.spec;4;;;;;;;
18;1387;2;bee;Megachile.spec;3;;;;;;;
18;1536;6;bee;Megachile.spec;2;;;;;;;
18;1215;5;bee;Megachile.versicolor;3;;;;;;;
18;1400;8;bee;Megachile.versicolor;11;;;;;;;
18;1388;8;wasp;Nitela.spinolae;1;;;;;;;
18;1061;3;bee;Osmia.rufa;8;7;Cacoxenus.indagator;7;;;;
18;1056;3;bee;Osmia.rufa;10;6;Cacoxenus.indagator;6;;;;
18;1141;1;bee;Osmia.rufa;6;6;Cacoxenus.indagator;6;;;;
18;1070;3;bee;Osmia.rufa;8;4;Cacoxenus.indagator;3;Monodontomerus.spec;1;;
18;1138;1;bee;Osmia.rufa;7;4;Megatoma.spec;1;Cacoxenus.indagator;2;Monodontomerus.spec;1
18;1068;3;bee;Osmia.rufa;6;3;Cacoxenus.indagator;3;;;;
18;1072;3;bee;Osmia.rufa;12;3;Cacoxenus.indagator;3;;;;
18;1115;1;bee;Osmia.rufa;3;3;Cacoxenus.indagator;3;;;;
18;1142;1;bee;Osmia.rufa;4;3;Monodontomerus.spec;1;Cacoxenus.indagator;2;;
18;1113;1;bee;Osmia.rufa;8;2;Cacoxenus.indagator;2;;;;
18;1124;1;bee;Osmia.rufa;2;2;Cacoxenus.indagator;1;Monodontomerus.spec;1;;
18;1127;1;bee;Osmia.rufa;5;2;Cacoxenus.indagator;2;;;;
18;1217;5;bee;Osmia.rufa;5;2;Monodontomerus.spec;2;;;;
18;2854;9;bee;Osmia.rufa;10;2;Cacoxenus.indagator;2;;;;
18;1045;7;bee;Osmia.rufa;1;1;Monodontomerus.spec;1;;;;
18;1062;3;bee;Osmia.rufa;7;1;Monodontomerus.spec;1;;;;
18;1069;3;bee;Osmia.rufa;9;1;Monodontomerus.spec;1;;;;
18;1071;3;bee;Osmia.rufa;10;1;Cacoxenus.indagator;1;;;;
18;1122;1;bee;Osmia.rufa;1;1;Cacoxenus.indagator;1;;;;
18;1128;1;bee;Osmia.rufa;1;1;Cacoxenus.indagator;1;;;;
18;1218;5;bee;Osmia.rufa;5;1;Monodontomerus.spec;1;;;;
18;1380;2;bee;Osmia.rufa;4;1;Megatoma.spec;1;;;;
18;1395;8;bee;Osmia.rufa;6;1;Monodontomerus.spec;1;;;;
18;2852;9;bee;Osmia.rufa;1;1;Cacoxenus.indagator;1;;;;
18;2859;9;bee;Osmia.rufa;9;1;Cacoxenus.indagator;1;;;;
18;1031;7;bee;Osmia.rufa;2;;;;;;;
18;1032;7;bee;Osmia.rufa;8;;;;;;;
18;1033;7;bee;Osmia.rufa;7;;;;;;;
18;1034;7;bee;Osmia.rufa;4;;;;;;;
18;1035;7;bee;Osmia.rufa;5;;;;;;;
18;1036;7;bee;Osmia.rufa;5;;;;;;;
18;1037;7;bee;Osmia.rufa;8;;;;;;;
18;1038;7;bee;Osmia.rufa;3;;;;;;;
18;1039;7;bee;Osmia.rufa;4;;;;;;;
18;1040;7;bee;Osmia.rufa;4;;;;;;;
18;1041;7;bee;Osmia.rufa;9;;;;;;;
18;1043;7;bee;Osmia.rufa;2;;;;;;;
18;1046;7;bee;Osmia.rufa;3;;;;;;;
18;1054;3;bee;Osmia.rufa;9;;;;;;;
18;1055;3;bee;Osmia.rufa;7;;;;;;;
18;1057;3;bee;Osmia.rufa;5;;;;;;;
18;1058;3;bee;Osmia.rufa;4;;;;;;;
18;1059;3;bee;Osmia.rufa;1;;;;;;;
18;1063;3;bee;Osmia.rufa;3;;;;;;;
18;1064;3;bee;Osmia.rufa;7;;;;;;;
18;1065;3;bee;Osmia.rufa;8;;Cacoxenus.indagator;1;;;;
18;1066;3;bee;Osmia.rufa;3;;;;;;;
18;1067;3;bee;Osmia.rufa;2;;;;;;;
18;1073;3;bee;Osmia.rufa;3;;;;;;;
18;1074;3;bee;Osmia.rufa;10;;;;;;;
18;1075;3;bee;Osmia.rufa;10;;;;;;;
18;1087;4;bee;Osmia.rufa;5;;;;;;;
18;1110;1;bee;Osmia.rufa;8;;;;;;;
18;1111;1;bee;Osmia.rufa;2;;;;;;;
18;1112;1;bee;Osmia.rufa;7;;;;;;;
18;1114;1;bee;Osmia.rufa;10;;;;;;;
18;1116;1;bee;Osmia.rufa;1;;;;;;;
18;1117;1;bee;Osmia.rufa;7;;;;;;;
18;1120;1;bee;Osmia.rufa;7;;;;;;;
18;1125;1;bee;Osmia.rufa;2;;;;;;;
18;1136;1;bee;Osmia.rufa;8;;;;;;;
18;1137;1;bee;Osmia.rufa;5;;;;;;;
18;1139;1;bee;Osmia.rufa;4;;;;;;;
18;1140;1;bee;Osmia.rufa;4;;;;;;;
18;1143;1;bee;Osmia.rufa;4;;;;;;;
18;1374;2;bee;Osmia.rufa;5;;;;;;;
18;1375;2;bee;Osmia.rufa;9;;;;;;;
18;1389;8;bee;Osmia.rufa;9;;;;;;;
18;1393;8;bee;Osmia.rufa;7;;;;;;;
18;1394;8;bee;Osmia.rufa;4;;;;;;;
18;1396;8;bee;Osmia.rufa;8;;;;;;;
18;1397;8;bee;Osmia.rufa;6;;;;;;;
18;1398;8;bee;Osmia.rufa;4;;;;;;;
18;1399;8;bee;Osmia.rufa;3;;;;;;;
18;1401;8;bee;Osmia.rufa;5;;;;;;;
18;1403;8;bee;Osmia.rufa;3;;;;;;;
18;1405;8;bee;Osmia.rufa;1;;;;;;;
18;1532;6;bee;Osmia.rufa;5;;;;;;;
18;1533;6;bee;Osmia.rufa;4;;;;;;;
18;1534;6;bee;Osmia.rufa;5;;;;;;;
18;1535;6;bee;Osmia.rufa;8;;;;;;;
18;2848;9;bee;Osmia.rufa;7;;;;;;;
18;2849;9;bee;Osmia.rufa;3;;;;;;;
18;2851;9;bee;Osmia.rufa;10;;;;;;;
18;2853;9;bee;Osmia.rufa;8;;;;;;;
18;2855;9;bee;Osmia.rufa;8;;;;;;;
18;2856;9;bee;Osmia.rufa;2;;;;;;;
18;2857;9;bee;Osmia.rufa;5;;;;;;;
18;2858;9;bee;Osmia.rufa;4;;;;;;;
18;1089;4;wasp;Passaloecus.corniger;2;;;;;;;
18;1119;1;wasp;Passaloecus.eremita;2;1;Omalus.aeneus;1;;;;
18;1135;1;wasp;Passaloecus.eremita;3;1;Omalus.aeneus;1;;;;
18;1118;1;wasp;Passaloecus.eremita;1;;;;;;;
18;1129;1;wasp;Passaloecus.eremita;1;;;;;;;
18;1133;1;wasp;Passaloecus.eremita;1;;;;;;;
18;1134;1;wasp;Passaloecus.eremita;1;;;;;;;
18;1130;1;wasp;Passaloecus.spec;2;1;Omalus.aeneus;1;;;;
18;1090;4;wasp;Passaloecus.spec;1;;;;;;;
18;1383;2;wasp;Passaloecus.spec;1;;;;;;;
18;1088;4;wasp;Pemphredon.lugens;3;1;Pseudomalus.auratus;1;;;;
18;1085;4;wasp;Pompilidae/Sphecidae.spec;1;;;;;;;
18;1086;4;wasp;Symmorphus.gracilis;2;;;;;;;
18;1093;4;wasp;Symmorphus.gracilis;3;;;;;;;
18;1109;1;wasp;Trypoxylon.spec;3;3;Melittobia.spec;3;;;;
18;1132;1;wasp;Trypoxylon.spec;3;3;Melittobia.spec;3;;;;
18;2850;9;wasp;Trypoxylon.spec;3;;;;;;;
19;2946;8;wasp;Agenioideus.cinctellus;1;;;;;;;
19;1624;10;wasp;Ancistrocerus.trifasciatus;9;1;Chrysis.ignita.agg.;1;;;;
19;1626;10;wasp;Ancistrocerus.trifasciatus;3;1;Chrysis.ignita.agg.;1;;;;
19;3048;1;bee;Chelostoma.campanularum;2;1;Melittobia.spec;1;;;;
19;2993;4;bee;Chelostoma.campanularum;1;;;;;;;
19;1620;10;wasp;Crossocerus.spec;1;;;;;;;
19;2650;9;wasp;Eumenidae.spec;5;;;;;;;
19;2974;5;bee;Hylaeus.communis;3;;;;;;;
19;3052;3;bee;Hylaeus.communis;2;;;;;;;
19;3046;2;bee;Hylaeus.spec;2;;;;;;;
19;2940;8;bee;Megachile.alpicola;7;;;;;;;
19;2941;8;bee;Megachile.alpicola;4;;;;;;;
19;2945;8;bee;Megachile.alpicola;7;;;;;;;
19;2949;8;bee;Megachile.alpicola;5;;;;;;;
19;2956;8;bee;Megachile.alpicola;12;;;;;;;
19;2957;8;bee;Megachile.alpicola;9;;;;;;;
19;2976;5;bee;Megachile.spec;4;4;Melittobia.spec;4;;;;
19;3045;2;bee;Megachile.spec;2;2;Melittobia.spec;2;;;;
19;2938;7;bee;Megachile.spec;3;;;;;;;
19;2939;7;bee;Megachile.spec;8;;;;;;;
19;2939;7;bee;Megachile.spec;8;;;;;;;
19;2948;8;bee;Megachile.spec;7;;;;;;;
19;2953;8;bee;Megachile.spec;6;;;;;;;
19;3058;3;bee;Megachile.spec;4;;;;;;;
19;3050;1;bee;Megachile.versicolor;18;;;;;;;
19;3051;3;bee;Megachile.versicolor;8;;;;;;;
19;3047;2;bee;Osmia.caerulescens;2;;;;;;;
19;3049;1;bee;Osmia.caerulescens;3;;;;;;;
19;2997;4;bee;Osmia.rufa;3;3;Cacoxenus.indagator;3;;;;
19;2955;8;bee;Osmia.rufa;8;1;Cacoxenus.indagator;1;;;;
19;3100;6;bee;Osmia.rufa;1;1;Cacoxenus.indagator;1;;;;
19;2936;7;bee;Osmia.rufa;2;;;;;;;
19;2937;7;bee;Osmia.rufa;5;;;;;;;
19;2942;8;bee;Osmia.rufa;5;;;;;;;
19;2943;8;bee;Osmia.rufa;4;;;;;;;
19;2944;8;bee;Osmia.rufa;5;;;;;;;
19;2947;8;bee;Osmia.rufa;7;;;;;;;
19;2950;8;bee;Osmia.rufa;5;;;;;;;
19;2951;8;bee;Osmia.rufa;4;;Cacoxenus.indagator;1;;;;
19;2952;8;bee;Osmia.rufa;6;;;;;;;
19;2954;8;bee;Osmia.rufa;11;;;;;;;
19;2958;8;bee;Osmia.rufa;9;;;;;;;
19;2975;5;bee;Osmia.rufa;7;;;;;;;
19;2989;4;bee;Osmia.rufa;6;;;;;;;
19;2998;4;bee;Osmia.rufa;4;;;;;;;
19;2991;4;wasp;Passaloecus.corniger;1;;;;;;;
19;2995;4;wasp;Passaloecus.corniger;1;;;;;;;
19;3053;3;wasp;Passaloecus.corniger;1;;;;;;;
19;3054;3;wasp;Passaloecus.corniger;1;;;;;;;
19;3056;3;wasp;Passaloecus.corniger;1;;;;;;;
19;1625;10;wasp;Passaloecus.insignis;2;;;;;;;
19;2990;4;wasp;Passaloecus.spec;1;;;;;;;
19;2992;4;wasp;Passaloecus.spec;1;;;;;;;
19;2994;4;wasp;Passaloecus.spec;1;;;;;;;
19;3057;3;wasp;Passaloecus.spec;1;;;;;;;
19;1627;10;wasp;Pompilidae/Sphecidae.spec;3;;;;;;;
19;1632;10;wasp;Pompilidae/Sphecidae.spec;1;;;;;;;
19;1618;10;wasp;Trypoxylon.clavicerum;3;1;Trichrysis.cyanea;1;;;;
19;1622;10;wasp;Trypoxylon.clavicerum;2;;;;;;;
19;1625;10;wasp;Trypoxylon.clavicerum;4;;;;;;;
19;1627;10;wasp;Trypoxylon.clavicerum;1;;;;;;;
19;1630;10;wasp;Trypoxylon.clavicerum;2;;;;;;;
19;1631;10;wasp;Trypoxylon.clavicerum;1;;;;;;;
19;2996;4;wasp;Trypoxylon.clavicerum;3;;;;;;;
19;3051;3;wasp;Trypoxylon.clavicerum;2;;;;;;;
19;1621;10;wasp;Trypoxylon.minus;2;;;;;;;
19;1623;10;wasp;Trypoxylon.minus;4;;;;;;;
19;2649;9;wasp;Trypoxylon.minus;2;;;;;;;
19;1619;10;wasp;Trypoxylon.spec;2;2;Melittobia.spec;2;;;;
19;1628;10;wasp;Trypoxylon.spec;1;;;;;;;
19;1629;10;wasp;Trypoxylon.spec;1;;;;;;;
19;3101;6;wasp;Trypoxylon.spec;2;;;;;;;
20;2830;2;bee;Chelostoma.florisomne;2;;;;;;;
20;2977;1;bee;Chelostoma.florisomne;3;;;;;;;
20;2980;1;bee;Chelostoma.florisomne;4;;;;;;;
20;2864;4;wasp;Crossocerus.cetratus;2;;;;;;;
20;2978;1;wasp;Crossocerus.cetratus;1;;;;;;;
20;1696;7;wasp;Crossocerus.spec;1;1;Melittobia.spec;1;;;;
20;1702;7;wasp;Crossocerus.spec;2;1;Melittobia.spec;1;;;;
20;1771;8;wasp;Crossocerus.spec;2;1;Melittobia.spec;1;;;;
20;1772;8;wasp;Crossocerus.spec;1;1;Melittobia.spec;1;;;;
20;1977;5;wasp;Crossocerus.spec;1;1;Melittobia.spec;1;;;;
20;1768;8;wasp;Crossocerus.spec;1;;;;;;;
20;1886;9;wasp;Crossocerus.spec;1;;;;;;;
20;1887;9;wasp;Crossocerus.spec;2;;;;;;;
20;1888;9;wasp;Crossocerus.spec;2;;;;;;;
20;1978;5;wasp;Crossocerus.spec;1;;;;;;;
20;1698;7;wasp;Dipogon.subintermedius;2;1;Trichrysis.cyanea;1;;;;
20;2828;2;wasp;Dipogon.subintermedius;1;1;Melittobia.spec;1;;;;
20;2861;4;wasp;Dipogon.subintermedius;2;1;Trichrysis.cyanea;1;;;;
20;2868;4;wasp;Dipogon.subintermedius;1;1;Melittobia.spec;1;;;;
20;2834;2;wasp;Dipogon.subintermedius;1;;;;;;;
20;2862;4;wasp;Dipogon.subintermedius;1;;;;;;;
20;2863;4;wasp;Dipogon.subintermedius;2;;;;;;;
20;2866;4;wasp;Dipogon.subintermedius;1;;;;;;;
20;2867;4;wasp;Dipogon.subintermedius;1;;;;;;;
20;1767;8;wasp;Eumenidae.spec;2;2;Melittobia.spec;2;;;;
20;2865;4;wasp;Eumenidae.spec;3;1;Melittobia.spec;1;;;;
20;1700;7;wasp;Eumenidae.spec;2;;;;;;;
20;1769;8;wasp;Eumenidae.spec;4;;;;;;;
20;1765;8;bee;Heriades.truncorum;1;1;Pseudomalus.auratus;1;;;;
20;2831;2;bee;Heriades.truncorum;2;;;;;;;
20;2832;2;bee;Heriades.truncorum;2;;;;;;;
20;2979;1;bee;Heriades.truncorum;1;;;;;;;
20;1971;5;bee;Hylaeus.communis;3;;;;;;;
20;1766;8;bee;Hylaeus.spec;1;;;;;;;
20;2827;2;bee;Hylaeus.spec;2;;;;;;;
20;1699;7;bee;Megachile.spec;2;;;;;;;
20;2833;2;wasp;Nitela.spinolae;2;;;;;;;
20;1711;10;bee;Osmia.leaiana;5;4;Megatoma.spec;4;;;;
20;1697;7;bee;Osmia.leaiana;4;1;mites;1;;;;
20;1713;10;bee;Osmia.leaiana;15;1;Anthrax.anthrax;1;;;;
20;1712;10;bee;Osmia.leaiana;4;;;;;;;
20;2835;2;bee;Osmia.leaiana;1;;;;;;;
20;1701;7;bee;Osmia.rufa;1;;;;;;;
20;1715;6;bee;Osmia.rufa;4;;;;;;;
20;1972;5;bee;Osmia.rufa;3;;;;;;;
20;1973;5;bee;Osmia.rufa;3;;;;;;;
20;1974;5;bee;Osmia.rufa;11;;;;;;;
20;1975;5;bee;Osmia.rufa;4;;;;;;;
