Site;Transect;T_section;Family;Genus.Species;P.Genus.Species;logArea;logIsolation;Sh250;Flowercover;Flowerdiv 
15;8;B;Halictidae;Lasioglossum.pauxillum;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;8;B;Halictidae;Lasioglossum.pauxillum;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;8;D;Halictidae;Lasioglossum.pauxillum;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;8;D;Halictidae;Lasioglossum.pauxillum;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;8;D;Halictidae;Lasioglossum.pauxillum;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;8;F;Halictidae;Lasioglossum.pauxillum;Leontodon.hispidus;3.584670384;3.979782063;1.070855195;73.0625;56
15;8;F;Halictidae;Lasioglossum.pauxillum;Leontodon.hispidus;3.584670384;3.979782063;1.070855195;73.0625;56
15;8;F;Halictidae;Lasioglossum.pauxillum;Leontodon.hispidus;3.584670384;3.979782063;1.070855195;73.0625;56
15;8;F;Halictidae;Lasioglossum.pauxillum;Leontodon.hispidus;3.584670384;3.979782063;1.070855195;73.0625;56
15;8;F;Halictidae;Lasioglossum.pauxillum;Leontodon.hispidus;3.584670384;3.979782063;1.070855195;73.0625;56
15;8;F;Halictidae;Lasioglossum.pauxillum;Leontodon.hispidus;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;F;Halictidae;Lasioglossum.villosulum;Leontodon.hispidus;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;A;Halictidae;Sphecodes.ephippius;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;C;Halictidae;Sphecodes.ephippius;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;5;A;Halictidae;Sphecodes.ferruginatus;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;D;Halictidae;Sphecodes.ferruginatus;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;E;Halictidae;Sphecodes.gibbus;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;B;Halictidae;Sphecodes.hyalinatus;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;3;B;Halictidae;Sphecodes.monilicornis;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;5;C;Halictidae;Sphecodes.monilicornis;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;5;E;Halictidae;Sphecodes.monilicornis;Daucus.carota;3.584670384;3.979782063;1.070855195;73.0625;56
15;3;E;Megachilidae;Anthidium.manicatum;Ononis.spinosa;3.584670384;3.979782063;1.070855195;73.0625;56
15;3;D;Megachilidae;Chelostoma.rapunculi;Campanula.rotundifolia;3.584670384;3.979782063;1.070855195;73.0625;56
15;5;B;Megachilidae;Osmia.aurulenta;Hippocrepis.comosa;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;B;Megachilidae;Osmia.aurulenta;Hippocrepis.comosa;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;B;Megachilidae;Osmia.aurulenta;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;1;A;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;1;A;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;1;A;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;1;B;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;1;C;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;1;C;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;B;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;B;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;B;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;B;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;C;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;C;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;C;Megachilidae;Osmia.bicolor;Hippocrepis.comosa;3.584670384;3.979782063;1.070855195;73.0625;56
15;3;A;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;3;B;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;3;C;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;3;C;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;4;A;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;4;B;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;A;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;B;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;A;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;C;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;C;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;C;Megachilidae;Osmia.bicolor;Hippocrepis.comosa;3.584670384;3.979782063;1.070855195;73.0625;56
15;8;B;Megachilidae;Osmia.bicolor;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;1;E;Syrphidae;Eristalis.interrupta;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;3;E;Syrphidae;Eristalis.interrupta;Centaurea.jacea;3.584670384;3.979782063;1.070855195;73.0625;56
15;5;E;Syrphidae;Eristalis.interrupta;Pimpinella.saxifraga;3.584670384;3.979782063;1.070855195;73.0625;56
15;5;E;Syrphidae;Eristalis.interrupta;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;5;E;Syrphidae;Eristalis.interrupta;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;5;E;Syrphidae;Eristalis.interrupta;Daucus.carota;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;E;Syrphidae;Eristalis.interrupta;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;8;E;Syrphidae;Eristalis.interrupta;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;5;F;Syrphidae;Eristalis.interrupta;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;1;F;Syrphidae;Eristalis.pertinax;Centaurea.jacea;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;F;Syrphidae;Eristalis.pertinax;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;4;D;Syrphidae;Eristalis.tenax;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;5;D;Syrphidae;Eristalis.tenax;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;D;Syrphidae;Eristalis.tenax;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;4;E;Syrphidae;Eristalis.tenax;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;1;F;Syrphidae;Eristalis.tenax;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;1;F;Syrphidae;Eristalis.tenax;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;F;Syrphidae;Eristalis.tenax;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;F;Syrphidae;Eristalis.tenax;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;F;Syrphidae;Eristalis.tenax;Leontodon.hispidus;3.584670384;3.979782063;1.070855195;73.0625;56
15;3;F;Syrphidae;Eristalis.tenax;Centaurea.jacea;3.584670384;3.979782063;1.070855195;73.0625;56
15;4;F;Syrphidae;Eristalis.tenax;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;4;F;Syrphidae;Eristalis.tenax;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;4;F;Syrphidae;Eristalis.tenax;Centaurea.jacea;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;F;Syrphidae;Eristalis.tenax;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;F;Syrphidae;Eristalis.tenax;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;F;Syrphidae;Eristalis.tenax;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;F;Syrphidae;Eristalis.tenax;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;F;Syrphidae;Eristalis.tenax;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;8;F;Syrphidae;Eristalis.tenax;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;8;F;Syrphidae;Eristalis.tenax;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;8;F;Syrphidae;Eristalis.tenax;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;8;F;Syrphidae;Eristalis.tenax;Centaurea.jacea;3.584670384;3.979782063;1.070855195;73.0625;56
15;5;F;Syrphidae;Helophilus.pendulus;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;4;C;Syrphidae;Episyrphus.balteatus;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;D;Syrphidae;Episyrphus.balteatus;Ononis.spinosa;3.584670384;3.979782063;1.070855195;73.0625;56
15;5;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;5;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;8;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;E;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;3;E;Syrphidae;Episyrphus.balteatus;Centaurea.jacea;3.584670384;3.979782063;1.070855195;73.0625;56
15;3;E;Syrphidae;Episyrphus.balteatus;Centaurea.jacea;3.584670384;3.979782063;1.070855195;73.0625;56
15;4;E;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;3.584670384;3.979782063;1.070855195;73.0625;56
15;1;F;Syrphidae;Episyrphus.balteatus;Centaurea.jacea;3.584670384;3.979782063;1.070855195;73.0625;56
15;4;F;Syrphidae;Episyrphus.balteatus;Centaurea.jacea;3.584670384;3.979782063;1.070855195;73.0625;56
15;5;F;Syrphidae;Episyrphus.balteatus;Centaurea.jacea;3.584670384;3.979782063;1.070855195;73.0625;56
15;5;D;Syrphidae;Scaeva.pyrastri;Daucus.carota;3.584670384;3.979782063;1.070855195;73.0625;56
15;8;D;Syrphidae;Scaeva.pyrastri;Ononis.spinosa;3.584670384;3.979782063;1.070855195;73.0625;56
15;5;C;Syrphidae;Sphaerophoria.spec;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;1;D;Syrphidae;Sphaerophoria.spec;Ononis.spinosa;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;D;Syrphidae;Sphaerophoria.spec;Medicago.falcata;3.584670384;3.979782063;1.070855195;73.0625;56
15;3;D;Syrphidae;Sphaerophoria.spec;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;4;D;Syrphidae;Sphaerophoria.spec;Leontodon.hispidus;3.584670384;3.979782063;1.070855195;73.0625;56
15;4;D;Syrphidae;Sphaerophoria.spec;Ononis.spinosa;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;D;Syrphidae;Sphaerophoria.spec;Daucus.carota;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;E;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;E;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;3.584670384;3.979782063;1.070855195;73.0625;56
15;3;E;Syrphidae;Sphaerophoria.spec;Centaurea.jacea;3.584670384;3.979782063;1.070855195;73.0625;56
15;3;E;Syrphidae;Sphaerophoria.spec;Centaurea.jacea;3.584670384;3.979782063;1.070855195;73.0625;56
15;4;E;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;E;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;E;Syrphidae;Sphaerophoria.spec;Daucus.carota;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;F;Syrphidae;Sphaerophoria.spec;Leontodon.hispidus;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;F;Syrphidae;Sphaerophoria.spec;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;3;F;Syrphidae;Sphaerophoria.spec;Cichorium.intybus;3.584670384;3.979782063;1.070855195;73.0625;56
15;3;F;Syrphidae;Sphaerophoria.spec;Cichorium.intybus;3.584670384;3.979782063;1.070855195;73.0625;56
15;4;F;Syrphidae;Sphaerophoria.spec;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;5;F;Syrphidae;Sphaerophoria.spec;Ononis.spinosa;3.584670384;3.979782063;1.070855195;73.0625;56
15;5;F;Syrphidae;Sphaerophoria.spec;Leontodon.hispidus;3.584670384;3.979782063;1.070855195;73.0625;56
15;5;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;F;Syrphidae;Sphaerophoria.spec;Leontodon.hispidus;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;F;Syrphidae;Sphaerophoria.spec;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;F;Syrphidae;Sphaerophoria.spec;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;F;Syrphidae;Sphaerophoria.spec;Leontodon.hispidus;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;F;Syrphidae;Sphaerophoria.spec;Leontodon.hispidus;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;F;Syrphidae;Sphaerophoria.spec;Leontodon.hispidus;3.584670384;3.979782063;1.070855195;73.0625;56
15;8;F;Syrphidae;Sphaerophoria.spec;Leontodon.hispidus;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;D;Syrphidae;Syrphus.ribesii;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;8;D;Syrphidae;Syrphus.ribesii;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;F;Syrphidae;Syrphus.ribesii;Pimpinella.saxifraga;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;D;Syrphidae;Syrphus.vitripennis;Knautia.arvensis;3.584670384;3.979782063;1.070855195;73.0625;56
15;5;F;Syrphidae;Syrphus.vitripennis;Pimpinella.saxifraga;3.584670384;3.979782063;1.070855195;73.0625;56
15;7;F;Syrphidae;Cheilosia.soror;Pimpinella.saxifraga;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;D;Syrphidae;Eupeodes.lapponicus;Campanula.rotundifolia;3.584670384;3.979782063;1.070855195;73.0625;56
15;3;F;Syrphidae;Ferdinandea.cuprea;Cichorium.intybus;3.584670384;3.979782063;1.070855195;73.0625;56
15;1;E;Syrphidae;Myathropa.florea;Daucus.carota;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;E;Syrphidae;Myathropa.florea;Pimpinella.saxifraga;3.584670384;3.979782063;1.070855195;73.0625;56
15;4;C;Syrphidae;Chrysotoxum.cautum;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;4;C;Syrphidae;Chrysotoxum.cautum;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;3;D;Syrphidae;Melanostoma.spec;NA;3.584670384;3.979782063;1.070855195;73.0625;56
15;2;F;Syrphidae;Melanostoma.spec;Pimpinella.saxifraga;3.584670384;3.979782063;1.070855195;73.0625;56
15;6;F;Syrphidae;Melanostoma.spec;NA;3.584670384;3.979782063;1.070855195;73.0625;56
16;8;D;Andrenidae;Andrena.flavipes;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;3;B;Andrenidae;Andrena.fucata;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;4;B;Andrenidae;Andrena.fucata;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;4;B;Andrenidae;Andrena.fucata;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;1;D;Andrenidae;Andrena.minutula;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;1;D;Andrenidae;Andrena.minutula;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;2;D;Andrenidae;Andrena.minutula;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;4;D;Andrenidae;Andrena.minutula;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;6;D;Andrenidae;Andrena.minutula;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;8;A;Andrenidae;Andrena.strohmella;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;7;D;Andrenidae;Andrena.subopaca;Helianthemum.nummularium;3.575187845;4.391673703;1.206557731;58.2;56
16;5;B;Apidae;Bombus.lapidarius;Hippocrepis.comosa;3.575187845;4.391673703;1.206557731;58.2;56
16;5;E;Apidae;Bombus.lapidarius;Campanula.rotundifolia;3.575187845;4.391673703;1.206557731;58.2;56
16;7;C;Apidae;Bombus.lapidarius;Helianthemum.nummularium;3.575187845;4.391673703;1.206557731;58.2;56
16;7;E;Apidae;Bombus.lapidarius;Cirsium.acaule;3.575187845;4.391673703;1.206557731;58.2;56
16;7;F;Apidae;Bombus.lapidarius;Cirsium.arvense;3.575187845;4.391673703;1.206557731;58.2;56
16;8;B;Apidae;Bombus.lapidarius;Hippocrepis.comosa;3.575187845;4.391673703;1.206557731;58.2;56
16;8;B;Apidae;Bombus.lapidarius;Hippocrepis.comosa;3.575187845;4.391673703;1.206557731;58.2;56
16;8;B;Apidae;Bombus.lapidarius;Hippocrepis.comosa;3.575187845;4.391673703;1.206557731;58.2;56
16;8;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;3.575187845;4.391673703;1.206557731;58.2;56
16;5;E;Apidae;Bombus.pascuorum;Trifolium.pratense;3.575187845;4.391673703;1.206557731;58.2;56
16;5;F;Apidae;Bombus.pascuorum;Trifolium.pratense;3.575187845;4.391673703;1.206557731;58.2;56
16;6;E;Apidae;Bombus.pascuorum;Ononis.spinosa;3.575187845;4.391673703;1.206557731;58.2;56
16;7;E;Apidae;Bombus.pascuorum;Clinopodium.vulgare;3.575187845;4.391673703;1.206557731;58.2;56
16;1;A;Apidae;Bombus.terrestris.agg;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;2;D;Apidae;Bombus.terrestris.agg;Prunella.grandiflora;3.575187845;4.391673703;1.206557731;58.2;56
16;2;E;Apidae;Bombus.terrestris.agg;Ononis.spinosa;3.575187845;4.391673703;1.206557731;58.2;56
16;3;F;Apidae;Bombus.terrestris.agg;Knautia.arvensis;3.575187845;4.391673703;1.206557731;58.2;56
16;4;C;Apidae;Bombus.terrestris.agg;Rubus.fruticosus;3.575187845;4.391673703;1.206557731;58.2;56
16;4;C;Apidae;Bombus.terrestris.agg;Rubus.fruticosus;3.575187845;4.391673703;1.206557731;58.2;56
16;4;C;Apidae;Bombus.terrestris.agg;Rubus.fruticosus;3.575187845;4.391673703;1.206557731;58.2;56
16;4;C;Apidae;Bombus.terrestris.agg;Rubus.fruticosus;3.575187845;4.391673703;1.206557731;58.2;56
16;4;C;Apidae;Bombus.terrestris.agg;Rubus.fruticosus;3.575187845;4.391673703;1.206557731;58.2;56
16;4;C;Apidae;Bombus.terrestris.agg;Rubus.fruticosus;3.575187845;4.391673703;1.206557731;58.2;56
16;4;C;Apidae;Bombus.terrestris.agg;Rubus.fruticosus;3.575187845;4.391673703;1.206557731;58.2;56
16;4;C;Apidae;Bombus.terrestris.agg;Rubus.fruticosus;3.575187845;4.391673703;1.206557731;58.2;56
16;4;C;Apidae;Bombus.terrestris.agg;Rubus.fruticosus;3.575187845;4.391673703;1.206557731;58.2;56
16;4;C;Apidae;Bombus.terrestris.agg;Rubus.fruticosus;3.575187845;4.391673703;1.206557731;58.2;56
16;4;C;Apidae;Bombus.terrestris.agg;Rubus.fruticosus;3.575187845;4.391673703;1.206557731;58.2;56
16;4;C;Apidae;Bombus.terrestris.agg;Rubus.fruticosus;3.575187845;4.391673703;1.206557731;58.2;56
16;4;C;Apidae;Bombus.terrestris.agg;Rubus.fruticosus;3.575187845;4.391673703;1.206557731;58.2;56
16;4;C;Apidae;Bombus.terrestris.agg;Rubus.fruticosus;3.575187845;4.391673703;1.206557731;58.2;56
16;4;E;Apidae;Bombus.terrestris.agg;Knautia.arvensis;3.575187845;4.391673703;1.206557731;58.2;56
16;5;E;Apidae;Bombus.terrestris.agg;Knautia.arvensis;3.575187845;4.391673703;1.206557731;58.2;56
16;5;E;Apidae;Bombus.terrestris.agg;Centaurea.jacea;3.575187845;4.391673703;1.206557731;58.2;56
16;6;B;Apidae;Bombus.terrestris.agg;Crataegus.laevigata;3.575187845;4.391673703;1.206557731;58.2;56
16;7;E;Apidae;Bombus.terrestris.agg;Ononis.spinosa;3.575187845;4.391673703;1.206557731;58.2;56
16;5;A;Apidae;Eucera.nigrescens;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;6;A;Apidae;Eucera.nigrescens;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;1;B;Apidae;Nomada.bifasciata;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;2;B;Apidae;Nomada.flava;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;6;A;Apidae;Nomada.flavoguttata;Fragaria.vesca;3.575187845;4.391673703;1.206557731;58.2;56
16;1;A;Apidae;Nomada.goodeniana;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;1;A;Apidae;Nomada.ruficornis;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;2;A;Apidae;Nomada.ruficornis;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;2;A;Apidae;Nomada.ruficornis;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;3;A;Apidae;Nomada.ruficornis;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;1;B;Apidae;Nomada.succincta;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;4;A;Apidae;Nomada.succincta;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;6;B;Apidae;Nomada.succincta;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;1;E;Apidae;Psithyrus.bohemicus;Knautia.arvensis;3.575187845;4.391673703;1.206557731;58.2;56
16;6;F;Colletidae;Hylaeus.brevicornis;Pimpinella.saxifraga;3.575187845;4.391673703;1.206557731;58.2;56
16;2;F;Halictidae;Halictus.tumulorum;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;3;D;Halictidae;Halictus.tumulorum;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;3;D;Halictidae;Halictus.tumulorum;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;6;E;Halictidae;Halictus.tumulorum;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;7;E;Halictidae;Halictus.tumulorum;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;3;F;Halictidae;Lasioglossum.calceatum;Knautia.arvensis;3.575187845;4.391673703;1.206557731;58.2;56
16;4;E;Halictidae;Lasioglossum.morio;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;5;E;Halictidae;Lasioglossum.morio;Thymus.pulegioides;3.575187845;4.391673703;1.206557731;58.2;56
16;8;D;Halictidae;Lasioglossum.morio;NA;3.575187845;4.391673703;1.206557731;58.2;56
16;8;E;Halictidae;Lasioglossum.morio;Thymus.pulegioides;3.575187845;4.391673703;1.206557731;58.2;56
16;8;F;Halictidae;Lasioglossum.morio;NA;3.575187845;4.391673703;1.206557731;58.2;56
